date,ticker,price,decision,rsi,sentiment,reason
2026-01-17,LTC-USDT,74.92,hold,40.65034714502536,NEGATIVE,"Neutral (score=-15)"
2026-01-17,SOL-USDT,143.72,hold,61.0375830228017,NEGATIVE,"Neutral (score=-20)"
2026-01-17,XRP-USDT,2.0631,sell,50.496492586292085,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-18,ADA-USDT,0.3758,sell,44.45761860174648,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-18,BNB-USDT,932.51,hold,59.420947765869236,NEGATIVE,"Neutral (score=-5)"
2026-01-18,BTC-USDT,93673.14,hold,55.91690097007116,NEGATIVE,"Neutral (score=-5)"
2026-01-18,DOGE-USDT,0.13164,sell,42.99498142481027,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-18,DOT-USDT,2.065,hold,48.6634405052485,NEGATIVE,"Neutral (score=-5)"
2026-01-18,ETH-USDT,3284.03,hold,59.7817535702802,NEGATIVE,"Neutral (score=-5)"
2026-01-18,LTC-USDT,72.29,hold,36.21832662177135,NEGATIVE,"Neutral (score=0)"
2026-01-18,SOL-USDT,137.87,hold,51.84639830835426,NEGATIVE,"Neutral (score=-5)"
2026-01-18,XRP-USDT,1.9914,sell,45.13522919503596,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-19,ADA-USDT,0.3703,sell,42.93084954863556,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-19,BNB-USDT,923.6,hold,56.042750632161244,NEGATIVE,"Neutral (score=-5)"
2026-01-19,BTC-USDT,92631,hold,51.92673271295144,NEGATIVE,"Neutral (score=-5)"
2026-01-19,DOGE-USDT,0.12916,hold,40.917115298258935,NEGATIVE,"Neutral (score=-15)"
2026-01-19,DOT-USDT,2.028,sell,46.66995242491153,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-19,ETH-USDT,3189.55,hold,51.995646614935694,NEGATIVE,"Neutral (score=-5)"
2026-01-19,LTC-USDT,70.8,hold,33.95934834189235,NEGATIVE,"Neutral (score=0)"
2026-01-19,SOL-USDT,133.44,sell,46.17589007668335,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-19,XRP-USDT,1.986,sell,44.749877680340454,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-20,ADA-USDT,0.3507,hold,37.93158409308735,NEGATIVE,"Neutral (score=0)"
2026-01-20,BNB-USDT,884.2,sell,44.10253501947106,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-20,BTC-USDT,88427.66,hold,39.64003263150103,NEGATIVE,"Neutral (score=0)"
2026-01-20,DOGE-USDT,0.12336,hold,36.47713070555544,NEGATIVE,"Neutral (score=0)"
2026-01-20,DOT-USDT,1.897,hold,40.3651477769319,NEGATIVE,"Neutral (score=-15)"
2026-01-20,ETH-USDT,2939.88,hold,37.93505502827969,NEGATIVE,"Neutral (score=0)"
2026-01-20,LTC-USDT,67.12,hold,29.127310819182146,NEGATIVE,"Neutral (score=0)"
2026-01-20,SOL-USDT,125.8,hold,38.379746765707374,NEGATIVE,"Neutral (score=0)"
2026-01-20,XRP-USDT,1.89,hold,38.462854185428,NEGATIVE,"Neutral (score=0)"
2026-01-21,ADA-USDT,0.3659,hold,43.432972097765976,NEGATIVE,"Neutral (score=-15)"
2026-01-21,BNB-USDT,883.36,hold,43.887848504931,NEGATIVE,"Neutral (score=-15)"
2026-01-21,BTC-USDT,89454.73,hold,43.177978216927265,NEGATIVE,"Neutral (score=-15)"
2026-01-21,DOGE-USDT,0.12654,hold,40.302028537152694,NEGATIVE,"Neutral (score=-15)"
2026-01-21,DOT-USDT,1.955,hold,43.97397014665024,NEGATIVE,"Neutral (score=-15)"
2026-01-21,ETH-USDT,2982.27,hold,40.85924262576903,NEGATIVE,"Neutral (score=-15)"
2026-01-21,LTC-USDT,68.48,hold,32.92572824319537,NEGATIVE,"Neutral (score=0)"
2026-01-21,SOL-USDT,129.54,hold,43.41614430193935,NEGATIVE,"Neutral (score=-15)"
2026-01-21,XRP-USDT,1.9476,hold,43.584262848043615,NEGATIVE,"Neutral (score=-15)"
2026-01-22,ADA-USDT,0.3594,hold,41.72963482105968,NEGATIVE,"Neutral (score=-15)"
2026-01-22,BNB-USDT,888.06,sell,45.48683882324226,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-22,BTC-USDT,89559.67,sell,43.542104924514554,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-22,DOGE-USDT,0.12437,hold,38.59425721463181,NEGATIVE,"Neutral (score=0)"
2026-01-22,DOT-USDT,1.927,hold,42.632680059717245,NEGATIVE,"Neutral (score=-15)"
2026-01-22,ETH-USDT,2952.69,hold,39.46204487234735,NEGATIVE,"Neutral (score=0)"
2026-01-22,LTC-USDT,68.19,hold,32.525423705359344,NEGATIVE,"Neutral (score=0)"
2026-01-22,SOL-USDT,128.47,hold,42.34968672306022,NEGATIVE,"Neutral (score=-15)"
2026-01-22,XRP-USDT,1.9236,hold,42.015229185680674,NEGATIVE,"Neutral (score=-15)"
2026-01-23,ADA-USDT,0.3602,hold,42.03096214026778,NEGATIVE,"Neutral (score=-15)"
2026-01-23,BNB-USDT,891.63,sell,46.728599964779676,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-23,BTC-USDT,89600.26,sell,43.692407176698985,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-23,DOGE-USDT,0.12477,hold,39.10647992657454,NEGATIVE,"Neutral (score=0)"
2026-01-23,DOT-USDT,1.926,hold,42.582724120270264,NEGATIVE,"Neutral (score=-15)"
2026-01-23,ETH-USDT,2956.41,hold,39.741118044896936,NEGATIVE,"Neutral (score=0)"
2026-01-23,LTC-USDT,68.07,hold,32.350156989878876,NEGATIVE,"Neutral (score=0)"
2026-01-23,SOL-USDT,127.43,hold,41.288109538367216,NEGATIVE,"Neutral (score=-15)"
2026-01-23,XRP-USDT,1.9196,hold,41.745489068116996,NEGATIVE,"Neutral (score=-15)"
2026-01-24,ADA-USDT,0.3583,hold,41.4823038651332,NEGATIVE,"Neutral (score=-15)"
2026-01-24,BNB-USDT,887.17,sell,45.33909261488353,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-24,BTC-USDT,89225.34,sell,42.565210165746755,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-24,DOGE-USDT,0.12423,hold,38.63790199549515,NEGATIVE,"Neutral (score=0)"
2026-01-24,DOT-USDT,1.93,hold,42.87109081660068,NEGATIVE,"Neutral (score=-15)"
2026-01-24,ETH-USDT,2953.22,hold,39.57264985819858,NEGATIVE,"Neutral (score=0)"
2026-01-24,LTC-USDT,68.19,hold,32.740471759518016,NEGATIVE,"Neutral (score=0)"
2026-01-24,SOL-USDT,127.21,hold,41.053671863336675,NEGATIVE,"Neutral (score=-15)"
2026-01-24,XRP-USDT,1.9143,hold,41.366533324269476,NEGATIVE,"Neutral (score=-15)"
2026-01-25,ADA-USDT,0.3391,hold,36.32242247337721,NEGATIVE,"Neutral (score=0)"
2026-01-25,BNB-USDT,866.02,hold,39.361695940702056,NEGATIVE,"Neutral (score=0)"
2026-01-25,BTC-USDT,86670.36,hold,35.78912944929787,NEGATIVE,"Neutral (score=0)"
2026-01-25,DOGE-USDT,0.11945,hold,34.67700534878588,NEGATIVE,"Neutral (score=0)"
2026-01-25,DOT-USDT,1.823,hold,37.452440662326595,NEGATIVE,"Neutral (score=0)"
2026-01-25,ETH-USDT,2816.89,hold,33.112342745496925,NEGATIVE,"Neutral (score=0)"
2026-01-25,LTC-USDT,67.3,hold,31.29815587836522,NEGATIVE,"Neutral (score=0)"
2026-01-25,SOL-USDT,118.85,hold,33.312916480383066,NEGATIVE,"Neutral (score=0)"
2026-01-25,XRP-USDT,1.8356,hold,36.122765244770996,NEGATIVE,"Neutral (score=0)"
2026-01-26,ADA-USDT,0.3521,hold,41.61765674935564,POSITIVE,"Neutral (score=20)"
2026-01-26,BNB-USDT,879.41,hold,44.36273149734571,POSITIVE,"Neutral (score=0)"
2026-01-26,BTC-USDT,88347.08,hold,42.282753155964336,POSITIVE,"Neutral (score=0)"
2026-01-26,DOGE-USDT,0.12236,buy,38.79083411590404,POSITIVE,"Strong signal (score=35)"
2026-01-26,DOT-USDT,1.875,hold,41.33325462063434,POSITIVE,"Neutral (score=20)"
2026-01-26,ETH-USDT,2930.35,hold,41.64993490130627,POSITIVE,"Neutral (score=0)"
2026-01-26,LTC-USDT,69.72,hold,39.14798909870366,POSITIVE,"Neutral (score=15)"
2026-01-26,SOL-USDT,124.24,hold,41.032772752425885,POSITIVE,"Neutral (score=20)"
2026-01-26,XRP-USDT,1.9041,hold,42.906677029894716,POSITIVE,"Neutral (score=0)"
2026-01-27,ADA-USDT,0.3608,hold,44.91878746662907,POSITIVE,"Neutral (score=10)"
2026-01-27,BNB-USDT,898.36,hold,50.575288156554365,POSITIVE,"Neutral (score=10)"
2026-01-27,BTC-USDT,89250,hold,45.48022011833948,POSITIVE,"Neutral (score=10)"
2026-01-27,DOGE-USDT,0.12619,hold,43.80679770156825,POSITIVE,"Neutral (score=10)"
2026-01-27,DOT-USDT,1.876,hold,41.40854302504307,POSITIVE,"Neutral (score=30)"
2026-01-27,ETH-USDT,3026.77,hold,47.7531485676809,POSITIVE,"Neutral (score=10)"
2026-01-27,LTC-USDT,70.03,hold,40.0922800694412,POSITIVE,"Neutral (score=10)"
2026-01-27,SOL-USDT,127.19,hold,44.799209849628376,POSITIVE,"Neutral (score=10)"
2026-01-27,XRP-USDT,1.9158,hold,44.00062641187566,POSITIVE,"Neutral (score=10)"
2026-01-28,ADA-USDT,0.3583,sell,44.14631834187418,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-28,BNB-USDT,902.91,sell,51.9622797124339,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-28,BTC-USDT,89299.99,sell,45.659710406536306,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-28,DOGE-USDT,0.125,sell,42.63766397989454,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-28,DOT-USDT,1.87,sell,41.06799720423882,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-28,ETH-USDT,3010.78,sell,46.87746466850826,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-28,LTC-USDT,69.42,hold,38.81586194672283,NEGATIVE,"Neutral (score=-20)"
2026-01-28,SOL-USDT,125.35,sell,42.9562052827076,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-28,XRP-USDT,1.9111,sell,43.63889821529191,NEGATIVE,"Strong sell signal (score=-35)"
2026-01-29,ADA-USDT,0.3347,hold,37.5768508993219,NEGATIVE,"Neutral (score=0)"
2026-01-29,BNB-USDT,868.69,hold,42.33899187556972,NEGATIVE,"Neutral (score=-15)"
2026-01-29,BTC-USDT,84650.16,hold,34.33626608942023,NEGATIVE,"Neutral (score=0)"
2026-01-29,DOGE-USDT,0.11728,hold,35.936978125228855,NEGATIVE,"Neutral (score=0)"
2026-01-29,DOT-USDT,1.736,hold,34.286220968995096,NEGATIVE,"Neutral (score=0)"
2026-01-29,ETH-USDT,2822.59,hold,38.03684674551191,NEGATIVE,"Neutral (score=0)"
2026-01-29,LTC-USDT,66.24,hold,32.930047901365995,NEGATIVE,"Neutral (score=0)"
2026-01-29,SOL-USDT,117.82,hold,36.363244147043275,NEGATIVE,"Neutral (score=0)"
2026-01-29,XRP-USDT,1.8076,hold,36.51905802288652,NEGATIVE,"Neutral (score=0)"
2026-01-30,ADA-USDT,0.3208,buy,34.335905873835095,POSITIVE,"Strong signal (score=45)"
2026-01-30,BNB-USDT,858.81,hold,40.033716497900016,POSITIVE,"Neutral (score=30)"
2026-01-30,BTC-USDT,84260.49,buy,33.58459120035162,POSITIVE,"Strong signal (score=45)"
2026-01-30,DOGE-USDT,0.11581,buy,34.815018564395984,POSITIVE,"Strong signal (score=45)"
2026-01-30,DOT-USDT,1.69,buy,32.31351717196358,POSITIVE,"Strong signal (score=45)"
2026-01-30,ETH-USDT,2707.38,buy,33.83049853412489,POSITIVE,"Strong signal (score=45)"
2026-01-30,LTC-USDT,65.47,buy,31.67749404349951,POSITIVE,"Strong signal (score=45)"
2026-01-30,SOL-USDT,117.59,buy,36.18058235980607,POSITIVE,"Strong signal (score=45)"
2026-01-30,XRP-USDT,1.7352,buy,32.52186753640382,POSITIVE,"Strong signal (score=45)"
2026-01-31,ADA-USDT,0.2936,buy,29.054974039440985,POSITIVE,"Strong signal (score=45)"
2026-01-31,BNB-USDT,781.38,buy,27.429075778929214,POSITIVE,"Strong signal (score=45)"
2026-01-31,BTC-USDT,78741.09,buy,25.177160360756723,POSITIVE,"Strong signal (score=45)"
2026-01-31,DOGE-USDT,0.10426,buy,27.539803733155495,POSITIVE,"Strong signal (score=45)"
2026-01-31,DOT-USDT,1.547,buy,27.09452453506333,POSITIVE,"Strong signal (score=45)"
2026-01-31,ETH-USDT,2451.95,buy,26.76382141649036,POSITIVE,"Strong signal (score=45)"
2026-01-31,LTC-USDT,59.53,buy,24.071079147789867,POSITIVE,"Strong signal (score=45)"
2026-01-31,SOL-USDT,105.58,buy,28.211459960573883,POSITIVE,"Strong signal (score=45)"
2026-01-31,XRP-USDT,1.6472,buy,28.446285559149263,POSITIVE,"Strong signal (score=45)"
2026-02-01,ADA-USDT,0.2858,buy,27.73750671025917,POSITIVE,"Strong signal (score=45)"
2026-02-01,BNB-USDT,758.54,buy,24.935126267450133,POSITIVE,"Strong signal (score=45)"
2026-02-01,BTC-USDT,76968.21,buy,23.170683154351657,POSITIVE,"Strong signal (score=45)"
2026-02-01,DOGE-USDT,0.10426,buy,27.539803733155495,POSITIVE,"Strong signal (score=45)"
2026-02-01,DOT-USDT,1.495,buy,25.482762405617482,POSITIVE,"Strong signal (score=45)"
2026-02-01,ETH-USDT,2270.15,buy,23.070108436839497,POSITIVE,"Strong signal (score=45)"
2026-02-01,LTC-USDT,58.49,buy,23.028460069361806,POSITIVE,"Strong signal (score=45)"
2026-02-01,SOL-USDT,100.79,buy,25.77319758637413,POSITIVE,"Strong signal (score=45)"
2026-02-01,XRP-USDT,1.5908,buy,26.181678977271954,POSITIVE,"Strong signal (score=45)"
2026-02-02,ADA-USDT,0.2991,hold,33.2919357470513,NEGATIVE,"Neutral (score=0)"
2026-02-02,BNB-USDT,773.94,hold,29.584094272375268,NEGATIVE,"Neutral (score=0)"
2026-02-02,BTC-USDT,78738.61,hold,29.235525474093837,NEGATIVE,"Neutral (score=0)"
2026-02-02,DOGE-USDT,0.10792,hold,32.707691643302155,NEGATIVE,"Neutral (score=0)"
2026-02-02,DOT-USDT,1.543,hold,29.643281915517566,NEGATIVE,"Neutral (score=0)"
2026-02-02,ETH-USDT,2347.02,hold,27.61881968334598,NEGATIVE,"Neutral (score=0)"
2026-02-02,LTC-USDT,60.02,hold,27.971320360755847,NEGATIVE,"Neutral (score=0)"
2026-02-02,SOL-USDT,104.55,hold,30.827111079494056,NEGATIVE,"Neutral (score=0)"
2026-02-02,XRP-USDT,1.6198,hold,29.298414357796553,NEGATIVE,"Neutral (score=0)"
2026-02-03,ADA-USDT,0.2917,buy,31.826134339766128,POSITIVE,"Strong signal (score=45)"
2026-02-03,BNB-USDT,754.78,buy,27.317276231344618,POSITIVE,"Strong signal (score=45)"
2026-02-03,BTC-USDT,75770.21,buy,25.588248038559446,POSITIVE,"Strong signal (score=45)"
2026-02-03,DOGE-USDT,0.10602,buy,31.453567054448417,POSITIVE,"Strong signal (score=45)"
2026-02-03,DOT-USDT,1.5,buy,28.128171714714075,POSITIVE,"Strong signal (score=45)"
2026-02-03,ETH-USDT,2233.72,buy,25.249100563990407,POSITIVE,"Strong signal (score=45)"
2026-02-03,LTC-USDT,59.48,buy,27.30485879754824,POSITIVE,"Strong signal (score=45)"
2026-02-03,SOL-USDT,97.89,buy,27.28355668503938,POSITIVE,"Strong signal (score=45)"
2026-02-03,XRP-USDT,1.5791,buy,27.540914800182986,POSITIVE,"Strong signal (score=45)"
2026-02-04,ADA-USDT,0.2864,hold,30.780824197451835,NEGATIVE,"Neutral (score=0)"
2026-02-04,BNB-USDT,697.27,hold,21.894457198416077,NEGATIVE,"Neutral (score=0)"
2026-02-04,BTC-USDT,73165.83,hold,22.890064301256093,NEGATIVE,"Neutral (score=0)"
2026-02-04,DOGE-USDT,0.10383,hold,30.024534042101724,NEGATIVE,"Neutral (score=0)"
2026-02-04,DOT-USDT,1.461,hold,26.79070519842638,NEGATIVE,"Neutral (score=0)"
2026-02-04,ETH-USDT,2148.26,hold,23.60399088290962,NEGATIVE,"Neutral (score=0)"
2026-02-04,LTC-USDT,58.89,hold,26.560234871954474,NEGATIVE,"Neutral (score=0)"
2026-02-04,SOL-USDT,92.12,hold,24.64085403714956,NEGATIVE,"Neutral (score=0)"
2026-02-04,XRP-USDT,1.512,hold,24.890038456568284,NEGATIVE,"Neutral (score=0)"
2026-02-05,ADA-USDT,0.2455,buy,24.18057875671347,POSITIVE,"Strong signal (score=45)"
2026-02-05,BNB-USDT,608.3,buy,16.452976423431934,POSITIVE,"Strong signal (score=45)"
2026-02-05,BTC-USDT,62909.86,buy,15.816948790244947,POSITIVE,"Strong signal (score=45)"
2026-02-05,DOGE-USDT,0.08849,buy,22.360994534877527,POSITIVE,"Strong signal (score=45)"
2026-02-05,DOT-USDT,1.248,buy,20.935686359565178,POSITIVE,"Strong signal (score=45)"
2026-02-05,ETH-USDT,1826.83,buy,18.675361458752633,POSITIVE,"Strong signal (score=45)"
2026-02-05,LTC-USDT,50.79,buy,18.928403982363402,POSITIVE,"Strong signal (score=45)"
2026-02-05,SOL-USDT,78.35,buy,19.72945505550368,POSITIVE,"Strong signal (score=45)"
2026-02-05,XRP-USDT,1.2146,buy,17.054693095720662,POSITIVE,"Strong signal (score=45)"
2026-02-06,ADA-USDT,0.2762,hold,35.38112019718264,NEGATIVE,"High volatility (8.64%) - hold"
2026-02-06,BNB-USDT,657.21,hold,27.169092160969793,NEGATIVE,"High volatility (7.05%) - hold"
2026-02-06,BTC-USDT,70580.26,hold,32.59315303320703,NEGATIVE,"High volatility (8.06%) - hold"
2026-02-06,DOGE-USDT,0.09848,hold,34.14899959333253,NEGATIVE,"High volatility (8.54%) - hold"
2026-02-06,DOT-USDT,1.368,hold,30.191955045648744,NEGATIVE,"High volatility (7.76%) - hold"
2026-02-06,ETH-USDT,2063.38,hold,30.22256806671942,NEGATIVE,"High volatility (9.14%) - hold"
2026-02-06,LTC-USDT,55.02,hold,30.206858805991093,NEGATIVE,"High volatility (7.28%) - hold"
2026-02-06,SOL-USDT,87.46,hold,29.711164583172696,NEGATIVE,"High volatility (8.87%) - hold"
2026-02-06,XRP-USDT,1.4698,hold,35.74658231434571,NEGATIVE,"High volatility (12.06%) - hold"
2026-02-07,ADA-USDT,0.2721,hold,34.645032282846614,NEGATIVE,"High volatility (8.13%) - hold"
2026-02-07,BNB-USDT,647,hold,26.407629531170727,NEGATIVE,"Neutral (score=0)"
2026-02-07,BTC-USDT,69289.38,hold,31.456994810160865,NEGATIVE,"High volatility (7.83%) - hold"
2026-02-07,DOGE-USDT,0.09823,hold,34.00983649228622,NEGATIVE,"High volatility (7.78%) - hold"
2026-02-07,DOT-USDT,1.372,hold,30.48410310548254,NEGATIVE,"High volatility (7.37%) - hold"
2026-02-07,ETH-USDT,2087.08,hold,31.27544308280022,NEGATIVE,"High volatility (8.86%) - hold"
2026-02-07,LTC-USDT,55.19,hold,30.624573530696725,NEGATIVE,"Neutral (score=0)"
2026-02-07,SOL-USDT,87.59,hold,29.845229635585156,NEGATIVE,"High volatility (8.47%) - hold"
2026-02-07,XRP-USDT,1.4231,hold,34.226574871831495,NEGATIVE,"High volatility (11.99%) - hold"
2026-02-08,ADA-USDT,0.2701,hold,34.27048284128524,NEGATIVE,"High volatility (8.09%) - hold"
2026-02-08,BNB-USDT,639.93,hold,25.867002291411268,NEGATIVE,"Neutral (score=0)"
2026-02-08,BTC-USDT,70330.38,hold,33.471055775671616,NEGATIVE,"High volatility (7.91%) - hold"
2026-02-08,DOGE-USDT,0.09663,hold,33.080687632661224,NEGATIVE,"High volatility (7.78%) - hold"
2026-02-08,DOT-USDT,1.337,hold,29.32754878976396,NEGATIVE,"High volatility (7.35%) - hold"
2026-02-08,ETH-USDT,2089.74,hold,31.40055549903315,NEGATIVE,"High volatility (8.54%) - hold"
2026-02-08,LTC-USDT,54.53,hold,29.87694994044647,NEGATIVE,"Neutral (score=0)"
2026-02-08,SOL-USDT,86.99,hold,29.56494525585188,NEGATIVE,"High volatility (8.43%) - hold"
2026-02-08,XRP-USDT,1.4308,hold,34.71946871899604,NEGATIVE,"High volatility (11.98%) - hold"
2026-02-09,ADA-USDT,0.2699,hold,34.23062922369496,NEGATIVE,"High volatility (7.77%) - hold"
2026-02-09,BNB-USDT,636.39,hold,25.584569479255713,NEGATIVE,"Neutral (score=0)"
2026-02-09,BTC-USDT,70138,hold,33.27645685675545,NEGATIVE,"High volatility (7.78%) - hold"
2026-02-09,DOGE-USDT,0.09611,hold,32.76736603591578,NEGATIVE,"High volatility (7.56%) - hold"
2026-02-09,DOT-USDT,1.32,hold,28.756859621779746,NEGATIVE,"High volatility (7.07%) - hold"
2026-02-09,ETH-USDT,2105.02,hold,32.16451754309735,NEGATIVE,"High volatility (8.37%) - hold"
2026-02-09,LTC-USDT,54.45,hold,29.782042957519433,NEGATIVE,"Neutral (score=0)"
2026-02-09,SOL-USDT,86.77,hold,29.455713320475112,NEGATIVE,"High volatility (8.13%) - hold"
2026-02-09,XRP-USDT,1.437,hold,35.14093156262533,NEGATIVE,"High volatility (11.94%) - hold"
2026-02-10,ADA-USDT,0.262,hold,32.61710773707632,POSITIVE,"High volatility (7.79%) - hold"
2026-02-10,BNB-USDT,619.85,buy,24.252163820538904,POSITIVE,"Strong signal (score=45)"
2026-02-10,BTC-USDT,68841.29,hold,31.928972959884494,POSITIVE,"High volatility (7.72%) - hold"
2026-02-10,DOGE-USDT,0.09277,hold,30.752596397030224,POSITIVE,"High volatility (7.60%) - hold"
2026-02-10,DOT-USDT,1.283,hold,27.502468350959287,POSITIVE,"High volatility (7.07%) - hold"
2026-02-10,ETH-USDT,2022.67,hold,30.21174387610917,POSITIVE,"High volatility (8.31%) - hold"
2026-02-10,LTC-USDT,53.38,buy,28.47898168256694,POSITIVE,"Strong signal (score=45)"
2026-02-10,SOL-USDT,82.99,hold,27.5708636326579,POSITIVE,"High volatility (7.99%) - hold"
2026-02-10,XRP-USDT,1.3999,hold,33.73730088767473,POSITIVE,"High volatility (11.94%) - hold"
2026-02-11,ADA-USDT,0.2559,hold,31.386852931135518,NEGATIVE,"High volatility (7.80%) - hold"
2026-02-11,BNB-USDT,608.11,hold,23.323683363272036,NEGATIVE,"Neutral (score=0)"
2026-02-11,BTC-USDT,67082.52,hold,30.145913496636346,NEGATIVE,"High volatility (7.68%) - hold"
2026-02-11,DOGE-USDT,0.09112,hold,29.778484999311257,NEGATIVE,"High volatility (7.60%) - hold"
2026-02-11,DOT-USDT,1.256,hold,26.59093635053501,NEGATIVE,"High volatility (7.07%) - hold"
2026-02-11,ETH-USDT,1941.18,hold,28.375843755730855,NEGATIVE,"High volatility (8.33%) - hold"
2026-02-11,LTC-USDT,52.32,hold,27.20890990331448,NEGATIVE,"Neutral (score=0)"
2026-02-11,SOL-USDT,79.3,hold,25.833054079117584,NEGATIVE,"High volatility (7.90%) - hold"
2026-02-11,XRP-USDT,1.3697,hold,32.59594553288041,NEGATIVE,"High volatility (11.87%) - hold"
2026-02-12,ADA-USDT,0.2643,hold,35.02143018870453,NEGATIVE,"Neutral (score=-20)"
2026-02-12,BNB-USDT,614.29,hold,24.952468315309766,NEGATIVE,"Neutral (score=-20)"
2026-02-12,BTC-USDT,66272.17,hold,29.333106911479263,NEGATIVE,"Neutral (score=0)"
2026-02-12,DOGE-USDT,0.093,hold,32.40569932770943,NEGATIVE,"Neutral (score=-20)"
2026-02-12,DOT-USDT,1.283,hold,29.120837243780283,NEGATIVE,"Neutral (score=-20)"
2026-02-12,ETH-USDT,1947.85,hold,28.757453005613193,NEGATIVE,"Neutral (score=-20)"
2026-02-12,LTC-USDT,53.15,hold,29.847101542072057,NEGATIVE,"Neutral (score=-20)"
2026-02-12,SOL-USDT,78.4,hold,25.412330233752684,NEGATIVE,"Neutral (score=0)"
2026-02-12,XRP-USDT,1.3635,hold,32.353950034851145,NEGATIVE,"High volatility (8.53%) - hold"
2026-02-13,ADA-USDT,0.2632,hold,34.76174557152137,POSITIVE,"Neutral (score=25)"
2026-02-13,BNB-USDT,599.2,hold,23.63240179636758,POSITIVE,"Neutral (score=25)"
2026-02-13,BTC-USDT,67125.72,hold,31.430270059229535,POSITIVE,"Neutral (score=25)"
2026-02-13,DOGE-USDT,0.09354,hold,33.17901845782865,POSITIVE,"Neutral (score=25)"
2026-02-13,DOT-USDT,1.276,hold,28.843302241228518,POSITIVE,"Neutral (score=25)"
2026-02-13,ETH-USDT,1962.32,hold,29.633351184126138,POSITIVE,"Neutral (score=25)"
2026-02-13,LTC-USDT,53.43,hold,30.758812648136285,POSITIVE,"Neutral (score=25)"
2026-02-13,SOL-USDT,80.09,hold,27.790509207770725,POSITIVE,"Neutral (score=25)"
2026-02-13,XRP-USDT,1.3629,hold,32.32893625274884,POSITIVE,"Neutral (score=25)"
